"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 1.0)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 1.0)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.1429446935653687, 20.350017547607422, 0.9977049231529236)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(1.8418065309524536, 19.918020248413086, 1.0048571825027466)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(2.6146414279937744, 19.44168472290039, 1.0126336812973022)"
"(1.270423412322998, 22.493833541870117, 0.9977049827575684)","(3.3874762058258057, 18.965347290039062, 1.0095213651657104)"
"(1.3424663543701172, 22.499568939208984, 0.9977138042449951)","(4.159158229827881, 18.489864349365234, 0.9989522099494934)"
"(1.5539472103118896, 22.516403198242188, 0.9977397918701172)","(4.924110412597656, 18.018657684326172, 0.9977049231529236)"
"(1.8980050086975098, 22.542339324951172, 0.9977821111679077)","(5.682995796203613, 17.55221176147461, 1.0028767585754395)"
"(2.3676464557647705, 22.577096939086914, 0.9978399276733398)","(6.437656879425049, 17.089935302734375, 1.0084306001663208)"
"(2.9560186862945557, 22.618389129638672, 0.9979125261306763)","(7.192318439483643, 16.62765884399414, 1.0030953884124756)"
"(3.6561951637268066, 22.665008544921875, 0.9979991316795349)","(7.9378485679626465, 16.173933029174805, 1.0057517290115356)"
"(4.461212158203125, 22.71595001220703, 0.9980988502502441)","(8.679466247558594, 15.723869323730469, 1.0056108236312866)"
"(5.364285945892334, 22.767621994018555, 0.9982112050056458)","(9.419894218444824, 15.274524688720703, 0.9981405138969421)"
"(6.35830545425415, 22.821121215820312, 0.998335063457489)","(10.144340515136719, 14.839218139648438, 1.0206621885299683)"
"(7.436605453491211, 22.869823455810547, 0.9984701871871948)","(10.867347717285156, 14.405267715454102, 1.0358257293701172)"
"(8.591983795166016, 22.91602897644043, 0.9986153244972229)","(11.590354919433594, 13.971317291259766, 1.0401004552841187)"
"(9.817737579345703, 22.951711654663086, 0.9987703561782837)","(12.313362121582031, 13.53736686706543, 1.0334863662719727)"
"(11.106664657592773, 22.974897384643555, 0.9989344477653503)","(13.036369323730469, 13.103416442871094, 1.0159832239151)"
"(12.451805114746094, 22.983909606933594, 0.9991068243980408)","(13.754698753356934, 12.672416687011719, 1.0014809370040894)"
"(13.845510482788086, 22.95439910888672, 0.9992883801460266)","(14.461653709411621, 12.249662399291992, 1.0093867778778076)"
"(15.279458999633789, 22.886049270629883, 0.9994779229164124)","(15.168609619140625, 11.826909065246582, 1.0064036846160889)"
"(16.74190330505371, 22.73866081237793, 0.9996771216392517)","(15.871955871582031, 11.406978607177734, 1.0029712915420532)"
"(18.177228927612305, 22.34860610961914, 0.999890923500061)","(16.56536102294922, 10.995426177978516, 1.0171236991882324)"
