"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.3515183925628662, 7.027035713195801, 0.9977049231529236)"
"(1.347940444946289, 4.404201507568359, 1.0)","(1.7833712100982666, 7.417929172515869, 0.9977036714553833)"
"(1.347940444946289, 4.404201507568359, 1.0)","(2.3502004146575928, 7.930270671844482, 1.0030533075332642)"
"(1.347940444946289, 4.404201507568359, 1.0)","(2.9074833393096924, 8.43045711517334, 1.0232622623443604)"
"(1.347940444946289, 4.404201507568359, 1.0)","(3.464738607406616, 8.930619239807129, 1.0325815677642822)"
"(1.347940444946289, 4.404201507568359, 1.0)","(4.021965980529785, 9.430756568908691, 1.0310118198394775)"
"(1.347940444946289, 4.404201507568359, 1.0)","(4.579165458679199, 9.930868148803711, 1.018553376197815)"
"(1.347940444946289, 4.404201507568359, 1.0)","(5.134974479675293, 10.429737091064453, 0.9992225170135498)"
"(1.347940444946289, 4.404201507568359, 1.0)","(5.6749114990234375, 10.911213874816895, 1.006426215171814)"
"(1.347940444946289, 4.404201507568359, 1.0)","(6.213480472564697, 11.39102840423584, 1.0056257247924805)"
"(1.4144508838653564, 4.46970272064209, 1.0)","(6.750271320343018, 11.869132995605469, 0.9990188479423523)"
"(1.6063807010650635, 4.658720016479492, 1.0)","(7.276461601257324, 12.335097312927246, 1.0113857984542847)"
"(1.914370059967041, 4.957936763763428, 1.0)","(7.80262565612793, 12.80103874206543, 1.0128633975982666)"
"(2.3256752490997314, 5.357497215270996, 1.0)","(8.328763008117676, 13.266956329345703, 1.0034523010253906)"
"(2.8329014778137207, 5.842009544372559, 1.0)","(8.847613334655762, 13.724903106689453, 1.0038208961486816)"
"(3.4212937355041504, 6.403725624084473, 1.0)","(9.358095169067383, 14.172689437866211, 1.0167399644851685)"
"(4.0850348472595215, 7.025498867034912, 1.0)","(9.868552207946777, 14.620453834533691, 1.0187698602676392)"
