"(2.9832210540771484, 22.0295352935791, 1.0)","(1.3515183925628662, 13.81659984588623, 1.0)"
"(3.506934404373169, 21.745643615722656, 1.0)","(1.3515183925628662, 13.81659984588623, 1.0)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(1.7220615148544312, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(2.4596972465515137, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(3.192732572555542, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(3.9211671352386475, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(4.645001411437988, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(5.364234924316406, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(6.0788679122924805, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(6.788900375366211, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(7.494332313537598, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(8.19516372680664, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(8.89139461517334, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(9.583024024963379, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(10.27005386352539, 13.81659984588623, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(10.952482223510742, 13.816621780395508, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(11.630308151245117, 13.816667556762695, 0.9977049231529236)"
"(1.7517828941345215, 22.696277618408203, 0.9977049231529236)","(12.303533554077148, 13.8167142868042, 0.9977049231529236)"
"(2.1087775230407715, 22.566530227661133, 1.000180721282959)","(12.972158432006836, 13.816760063171387, 0.9977049231529236)"
"(3.2987594604492188, 22.134042739868164, 1.001355528831482)","(13.636181831359863, 13.816804885864258, 0.9977049231529236)"
"(4.478464603424072, 21.708723068237305, 1.0149778127670288)","(14.295605659484863, 13.816850662231445, 0.9977049231529236)"
"(5.65214729309082, 21.28754425048828, 1.0314334630966187)","(14.95042896270752, 13.81689453125, 0.9977049231529236)"
"(6.825829982757568, 20.86636734008789, 1.0370004177093506)","(15.600651741027832, 13.816939353942871, 0.9977049231529236)"
"(7.999512672424316, 20.445188522338867, 1.031678318977356)","(16.246273040771484, 13.81698226928711, 0.9977049231529236)"
"(9.173195838928223, 20.024009704589844, 1.0154674053192139)","(16.88729476928711, 13.817026138305664, 0.9977049231529236)"
"(10.34268856048584, 19.60431480407715, 0.9988456964492798)","(17.52371597290039, 13.817069053649902, 0.9977049231529236)"
"(11.498292922973633, 19.19127655029297, 1.005972981452942)","(18.155536651611328, 13.81711196899414, 0.9977049231529236)"
"(12.65389633178711, 18.77823829650879, 1.0022114515304565)","(18.782756805419922, 13.817153930664062, 0.9977049231529236)"
"(13.804381370544434, 18.36799430847168, 1.0001652240753174)","(19.40537452697754, 13.817194938659668, 0.9977049231529236)"
"(14.94689655303955, 17.961885452270508, 1.006223201751709)","(20.023393630981445, 13.81723690032959, 0.9977049231529236)"
"(16.081466674804688, 17.560443878173828, 1.0198966264724731)","(20.636812210083008, 13.817277908325195, 0.9977049231529236)"
"(17.216035842895508, 17.15900230407715, 1.0226812362670898)","(21.245630264282227, 13.817317962646484, 0.9977049231529236)"
"(18.35060691833496, 16.757558822631836, 1.01457679271698)","(21.84984588623047, 13.817358016967773, 0.9977049231529236)"
"(19.483840942382812, 16.3565673828125, 0.998917281627655)","(22.449462890625, 13.817398071289062, 0.9977049231529236)"
"(20.605098724365234, 15.960271835327148, 1.001704216003418)","(23.044479370117188, 13.817437171936035, 0.9977049231529236)"
"(21.72181510925293, 15.566506385803223, 1.0040802955627441)","(23.63489532470703, 13.817476272583008, 0.9977049231529236)"
"(22.837400436401367, 15.173117637634277, 0.9983861446380615)","(24.2207088470459, 13.817514419555664, 0.9977049231529236)"
"(23.47100830078125, 15.228026390075684, 1.0871151685714722)","(25.254026412963867, 13.355793952941895, 1.0030597448349)"
"(24.104616165161133, 15.28293514251709, 1.1649552583694458)","(26.27908706665039, 12.90449047088623, 1.0227000713348389)"
"(24.738224029541016, 15.337843894958496, 1.231906533241272)","(27.304147720336914, 12.453187942504883, 1.0314514636993408)"
"(25.3718318939209, 15.392752647399902, 1.2879688739776611)","(28.329206466674805, 12.001884460449219, 1.0293140411376953)"
"(26.00543975830078, 15.447661399841309, 1.3331423997879028)","(29.354267120361328, 11.550580978393555, 1.0162876844406128)"
"(26.639047622680664, 15.502570152282715, 1.367426872253418)","(30.36042022705078, 11.110477447509766, 1.0282331705093384)"
"(27.272653579711914, 15.557478904724121, 1.3908226490020752)","(31.29402732849121, 10.712418556213379, 1.162959337234497)"
"(27.906261444091797, 15.612387657165527, 1.4033293724060059)","(32.22763442993164, 10.314359664916992, 1.2867965698242188)"
"(28.53986930847168, 15.667296409606934, 1.404947280883789)","(33.16123962402344, 9.916300773620605, 1.399744987487793)"
"(29.173477172851562, 15.72220516204834, 1.3956763744354248)","(34.0948486328125, 9.518241882324219, 1.5018043518066406)"
"(29.807085037231445, 15.777113914489746, 1.375516414642334)","(35.0284538269043, 9.120182991027832, 1.5929750204086304)"
"(30.440692901611328, 15.832022666931152, 1.3444676399230957)","(35.962059020996094, 8.722124099731445, 1.6732566356658936)"
"(31.07430076599121, 15.886931419372559, 1.30253005027771)","(36.895668029785156, 8.324065208435059, 1.7426494359970093)"
"(31.707908630371094, 15.941840171813965, 1.2497035264968872)","(37.82927322387695, 7.926006317138672, 1.8011534214019775)"
"(32.341514587402344, 15.996748924255371, 1.1859880685806274)","(38.762882232666016, 7.527947902679443, 1.8487683534622192)"
"(32.97512435913086, 16.051658630371094, 1.1113836765289307)","(39.69648742675781, 7.129889011383057, 1.8854944705963135)"
"(33.60873031616211, 16.1065673828125, 1.0258904695510864)","(40.63009262084961, 6.73183012008667, 1.9113317728042603)"
"(34.20866394042969, 16.16168785095215, 1.0036383867263794)","(41.56370162963867, 6.333771228790283, 1.92628014087677)"
"(34.78603744506836, 16.21550178527832, 1.0108178853988647)","(42.49730682373047, 5.9357123374938965, 1.9303395748138428)"
"(35.36341094970703, 16.269317626953125, 1.0071085691452026)","(43.43091583251953, 5.53765344619751, 1.923510193824768)"
"(35.9302978515625, 16.32354736328125, 1.0102814435958862)","(44.36452102661133, 5.139595031738281, 1.9057918787002563)"
"(36.490196228027344, 16.378055572509766, 1.0144128799438477)","(45.29813003540039, 4.7415361404418945, 1.8771846294403076)"
"(37.05009460449219, 16.43256378173828, 1.0076552629470825)","(46.23173522949219, 4.343477249145508, 1.8376885652542114)"
"(37.606239318847656, 16.487207412719727, 0.9988880753517151)","(47.165340423583984, 3.945418357849121, 1.7873035669326782)"
"(38.15228271484375, 16.541942596435547, 1.0023329257965088)","(48.046356201171875, 3.7083773612976074, 1.725710153579712)"
"(38.68773651123047, 16.597000122070312, 1.0144726037979126)","(48.71699142456055, 4.1154069900512695, 1.6519497632980347)"
"(39.21822738647461, 16.65224838256836, 1.025051236152649)","(49.387630462646484, 4.52243709564209, 1.56730055809021)"
"(39.74871826171875, 16.707496643066406, 1.0247410535812378)","(50.05826950073242, 4.929466724395752, 1.4717625379562378)"
"(40.27920913696289, 16.762746810913086, 1.0135419368743896)","(50.72890853881836, 5.336496353149414, 1.365335464477539)"
"(40.80678939819336, 16.818105697631836, 0.9983550906181335)","(51.3995475769043, 5.743526458740234, 1.2480195760726929)"
"(41.30982208251953, 16.874557495117188, 1.0184073448181152)","(52.070186614990234, 6.1505560874938965, 1.1198148727416992)"
"(41.80866622924805, 16.931209564208984, 1.0344854593276978)","(52.73402786254883, 6.545865535736084, 1.0099337100982666)"
"(42.30751037597656, 16.98786163330078, 1.0396746397018433)","(53.07371520996094, 6.817831993103027, 1.1584924459457397)"
"(42.806358337402344, 17.04451560974121, 1.0339748859405518)","(52.36146545410156, 7.018375873565674, 1.3218265771865845)"
"(43.30520248413086, 17.101167678833008, 1.0173863172531128)","(51.64921569824219, 7.2189202308654785, 1.4742718935012817)"
"(43.79932403564453, 17.157806396484375, 1.000523567199707)","(50.93696212768555, 7.419464111328125, 1.615828275680542)"
"(44.27424621582031, 17.213600158691406, 1.0130523443222046)","(50.22471237182617, 7.6200079917907715, 1.7464958429336548)"
"(44.74917221069336, 17.269392013549805, 1.0146923065185547)","(49.5124626159668, 7.820551872253418, 1.8662744760513306)"
"(45.22409439086914, 17.325185775756836, 1.0054433345794678)","(48.80021286010742, 8.021095275878906, 1.9751641750335693)"
"(45.693782806396484, 17.381162643432617, 0.9977049231529236)","(48.08796310424805, 8.221639633178711, 2.073164939880371)"
"(46.155120849609375, 17.437402725219727, 0.9985295534133911)","(47.37571334838867, 8.4221830368042, 2.1602768898010254)"
