"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 1.0)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 1.0)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.3515183925628662, 13.81659984588623, 0.9977049231529236)"
"(1.039261817932129, 5.0324530601501465, 1.0)","(1.7220615148544312, 13.81659984588623, 0.9977049231529236)"
"(1.0989465713500977, 5.035717010498047, 1.0)","(2.4596972465515137, 13.81659984588623, 0.9977049231529236)"
"(1.2751007080078125, 5.045348167419434, 1.0)","(3.192732572555542, 13.81659984588623, 0.9977049231529236)"
"(1.5633773803710938, 5.061110019683838, 1.0)","(3.9211671352386475, 13.81659984588623, 0.9977049231529236)"
"(1.9594306945800781, 5.082765102386475, 1.0)","(4.645001411437988, 13.81659984588623, 0.9977049231529236)"
"(2.456117630004883, 5.135427474975586, 1.0)","(5.364234924316406, 13.81659984588623, 0.9977049231529236)"
"(3.0474205017089844, 5.233998775482178, 1.0)","(6.0788679122924805, 13.81659984588623, 0.9977049231529236)"
"(3.726437568664551, 5.375484943389893, 1.0)","(6.788900375366211, 13.81659984588623, 0.9977049231529236)"
"(4.485265254974365, 5.575972080230713, 1.0)","(7.494332313537598, 13.81659984588623, 0.9977049231529236)"
"(5.3122148513793945, 5.848235130310059, 1.0)","(8.19516372680664, 13.81659984588623, 0.9977049231529236)"
"(6.205632209777832, 6.178411483764648, 1.0)","(8.89139461517334, 13.81659984588623, 0.9977049231529236)"
"(7.156790256500244, 6.574470520019531, 1.0)","(9.583024024963379, 13.81659984588623, 0.9977049231529236)"
"(8.155540466308594, 7.043478965759277, 1.0)","(10.27005386352539, 13.81659984588623, 0.9977049231529236)"
"(9.203813552856445, 7.567706108093262, 1.0)","(10.952482223510742, 13.816621780395508, 0.9977049231529236)"
"(10.29788589477539, 8.143892288208008, 1.0)","(11.630308151245117, 13.816667556762695, 0.9977049231529236)"
"(11.435121536254883, 8.766752243041992, 1.0)","(12.303533554077148, 13.8167142868042, 0.9977049231529236)"
"(12.613804817199707, 9.429753303527832, 1.0)","(12.972158432006836, 13.816760063171387, 0.9977049231529236)"
"(13.833395004272461, 10.124725341796875, 1.0)","(13.636181831359863, 13.816804885864258, 0.9977049231529236)"
"(15.094932556152344, 10.840998649597168, 1.0)","(14.295605659484863, 13.816850662231445, 0.9977049231529236)"
"(16.398052215576172, 11.570316314697266, 1.0)","(14.95042896270752, 13.81689453125, 0.9977049231529236)"
"(17.752208709716797, 12.284934997558594, 1.0)","(15.600651741027832, 13.816939353942871, 0.9977049231529236)"
"(19.191312789916992, 12.900863647460938, 1.0)","(16.246273040771484, 13.81698226928711, 0.9977049231529236)"
"(20.678739547729492, 13.477018356323242, 1.0)","(16.88729476928711, 13.817026138305664, 0.9977049231529236)"
"(22.196147918701172, 14.045394897460938, 1.0)","(17.52371597290039, 13.817069053649902, 0.9977049231529236)"
"(23.734874725341797, 14.616376876831055, 1.0)","(18.155536651611328, 13.81711196899414, 0.9977049231529236)"
"(25.28779411315918, 15.19656753540039, 1.0)","(18.782756805419922, 13.817153930664062, 0.9977049231529236)"
"(26.849193572998047, 15.788810729980469, 1.0)","(19.40537452697754, 13.817194938659668, 0.9977049231529236)"
"(28.41372299194336, 16.394651412963867, 1.0)","(20.023393630981445, 13.81723690032959, 0.9977049231529236)"
"(29.976425170898438, 17.014677047729492, 1.0)","(20.636812210083008, 13.817277908325195, 0.9977049231529236)"
"(31.393932342529297, 17.863821029663086, 1.0)","(21.245630264282227, 13.817317962646484, 0.9977049231529236)"
"(31.03594970703125, 19.297767639160156, 1.0)","(21.84984588623047, 13.817358016967773, 0.9977049231529236)"
"(29.439271926879883, 19.351390838623047, 1.0)","(22.449462890625, 13.817398071289062, 0.9977049231529236)"
"(27.854066848754883, 18.89059829711914, 1.0)","(23.044479370117188, 13.817437171936035, 0.9977049231529236)"
