"(1.270423412322998, 4.673624038696289, 1.0)","(1.1429446935653687, 13.800000190734863, 1.0)"
"(1.270423412322998, 4.673624038696289, 1.0)","(1.1429446935653687, 13.800000190734863, 1.0)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.1429446935653687, 13.800000190734863, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(1.5183590650558472, 13.800036430358887, 0.9977043867111206)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(2.090877056121826, 13.800042152404785, 0.9977048635482788)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(2.6591484546661377, 13.800046920776367, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(3.223173141479492, 13.800052642822266, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(3.7829513549804688, 13.800058364868164, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(4.338482856750488, 13.800064086914062, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(4.889767646789551, 13.800068855285645, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(5.436805725097656, 13.800074577331543, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(5.979597091674805, 13.800079345703125, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(6.518142223358154, 13.800085067749023, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(7.052440166473389, 13.800089836120605, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(7.582491397857666, 13.800095558166504, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(8.108296394348145, 13.800100326538086, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(8.629854202270508, 13.800106048583984, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(9.14716625213623, 13.800110816955566, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(9.66023063659668, 13.800115585327148, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(10.169049263000488, 13.80012035369873, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(10.673617362976074, 13.800177574157715, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(11.173938751220703, 13.800247192382812, 0.9977049231529236)"
"(1.270423412322998, 4.673624038696289, 0.9977049231529236)","(11.670013427734375, 13.80031681060791, 0.9977049231529236)"
